,country,currency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
1849,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1993-03-12,https://static.finnhub.io/logo/e055e73a-80e0-11ea-9003-00000000092a.png,87553.56,Intuit Inc,16509446000,261.807204,INTU,https://www.intuit.com/
1850,US,USD,OTC MARKETS,Technology,1992-05-21,,187.5716,Intrusion Inc,19722346400,13.79203,INTZ,http://www.intrusion.com/
1851,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2004-10-05,,1037.245,Innoviva Inc,16502389600,101.392431,INVA,https://www.inva.com/
1852,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1997-10-07,https://static.finnhub.io/logo/a4126c86-80e0-11ea-994a-00000000092a.png,112.9025,Identiv Inc,19492508888,17.892629,INVE,https://www.identiv.com/
1853,US,USD,OTC MARKETS,Health Care,2008-11-11,https://static.finnhub.io/logo/88dc74f0-80fd-11ea-b72a-00000000092a.png,31.52202,INVO Bioscience Inc,19788789505,7.900255,INVO,https://invobioscience.com/
1854,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2020-07-24,,542.7655,Inozyme Pharma Inc,18573304340,23.364851,INZY,
1855,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-05-17,,6613.257,Ionis Pharmaceuticals Inc,17609319200,139.69703,IONS,https://www.ionispharma.com/
1856,US,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,1998-05-13,https://static.finnhub.io/logo/768218e4-80e0-11ea-bd6e-00000000092a.png,1683.642,Innospec Inc,13035660528,24.567952,IOSP,http://www.innospecinc.com/
1857,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2008-06-20,https://static.finnhub.io/logo/8388f5be-80d1-11ea-9cc5-00000000092a.png,5513.587,Iovance Biotherapeutics Inc,16502607120,146.443212,IOVA,http://www.iovance.com/
1858,US,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,1988-09-07,,1302.295,Inter Parfums Inc,12129832640,31.532558,IPAR,http://www.interparfumsinc.com/
1859,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-03-05,https://static.finnhub.io/logo/c91d1aee-80cc-11ea-a692-00000000092a.png,16.153,"Professional Diversity Network, Inc.",13126140950,12.819843,IPDN,https://www.prodivnet.com/
1860,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2006-12-13,https://static.finnhub.io/logo/758915e8-80e0-11ea-b4e2-00000000092a.png,10660.98,IPG Photonics Corp,15083731100,53.256961,IPGP,https://www.ipgphotonics.com/
1861,,,,,,,,,,,,
1862,US,USD,"NEW YORK STOCK EXCHANGE, INC.",Semiconductors,2010-11-11,https://static.finnhub.io/logo/424ac60a-80c9-11ea-aee9-00000000092a.png,6144.368,Inphi Corp,14086362700,51.930086,IPHI,https://www.inphi.com
1863,,,,,,,,,,,,
1864,,,,,,,,,,,,
1865,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2013-11-22,https://static.finnhub.io/logo/74e9545a-80ce-11ea-89d9-00000000092a.png,16.97842,Ideal Power Inc,15122641542,2.899815,IPWR,http://www.idealpower.com/
1866,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Media,2018-03-29,,17007.63,IQIYI Inc,861062677171,5135.516521,IQ,http://www.iqiyi.com
1867,US,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,2005-11-09,https://static.finnhub.io/logo/a4f5f56c-80e0-11ea-a4db-00000000092a.png,2342.284,iRobot Corp,17814303000,27.998,IRBT,http://www.irobot.com/
1868,,,,,,,,,,,,
1869,US,USD,NASDAQ NMS - GLOBAL MARKET,Telecommunication,2008-02-15,https://static.finnhub.io/logo/5c173ce4-80df-11ea-aa0b-00000000092a.png,3629.806,Iridium Communications Inc,13015716200,133.301722,IRDM,https://www.iridium.com/
1870,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1996-02-16,https://static.finnhub.io/logo/a45eb4b6-80e0-11ea-bb89-00000000092a.png,27.06523,IRIDEX Corp,16509404700,13.887439,IRIX,http://www.iridex.com/
1871,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-07-16,,276.9312,IRadimed Corp,14076778022,12.242757,IRMD,http://www.iradimed.com/en-us/
1872,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2011-07-08,https://static.finnhub.io/logo/b2d1c91a-8297-11ea-925a-00000000092a.png,53.98466,IF Bancorp Inc,18154322476,3.240376,IROQ,http://www.snl.com/irweblinkx/corporateprofile.aspx
1873,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2016-10-20,https://static.finnhub.io/logo/b8ca5554-80d4-11ea-9c2a-00000000092a.png,6352.486,iRhythm Technologies Inc,14156325700,28.855261,IRTC,https://www.irhythmtech.com/
1874,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2010-02-03,https://static.finnhub.io/logo/2256c82e-8100-11ea-b06d-00000000092a.png,1542.189,Ironwood Pharmaceuticals Inc,16176217722,159.978137,IRWD,http://www.ironwoodpharma.com/
1875,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2005-10-12,,2064.239,Investors Bancorp Inc,19739245100,249.907901,ISBC,
1876,,,,,,,,,,,,
1877,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2013-09-25,https://static.finnhub.io/logo/7f1f4e76-80ce-11ea-b685-00000000092a.png,537.0174,Iveric Bio Inc,12128458200,89.502904,ISEE,https://ivericbio.com/
1878,,,,,,,,,,,,
1879,,,,,,,,,,,,
1880,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,1991-06-25,https://static.finnhub.io/logo/a2d5e4c2-80e0-11ea-a69a-00000000092a.png,10.49492,Insignia Systems Inc,17633926200,12.203397,ISIG,http://www.insigniasystems.com/
1881,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1995-05-05,https://static.finnhub.io/logo/a02d4d9c-80e0-11ea-912b-00000000092a.png,19.32382,Image Sensing Systems Inc,16516037700,5.338071,ISNS,http://www.imagesensing.com/
1882,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2006-06-01,https://static.finnhub.io/logo/a53d68d0-80e0-11ea-bcc0-00000000092a.png,86459.71,Intuitive Surgical Inc,14085232100,117.555484,ISRG,https://www.intuitivesurgical.com/
1883,US,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,2000-08-04,https://static.finnhub.io/logo/9fdfd5da-80e0-11ea-b4a4-00000000092a.png,105.3034,Innovative Solutions and Support Inc,16108899898,16.984426,ISSC,https://innovative-ss.com/
1884,,,,,,,,,,,,
1885,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2014-07-01,https://static.finnhub.io/logo/e699286e-80cf-11ea-9910-00000000092a.png,153.72,Investar Holding Corp,12252272222,10.840619,ISTR,https://www.investarbank.com/
1886,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-09-01,,0,Industrial Tech Acquisitions Inc,17135991300,0,ITAC,
1887,,,,,,,,,,,,
1888,,,,,,,,,,,,
1889,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2014-01-31,https://static.finnhub.io/logo/edd8aec0-81b3-11ea-bd35-00000000092a.png,2047.399,Intra-Cellular Therapies Inc,12129233344,78.444404,ITCI,http://www.intracellulartherapies.com/
1890,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1994-01-04,https://static.finnhub.io/logo/76e7b8e4-80df-11ea-af1f-00000000092a.png,166.9774,Iteris Inc,19492709400,40.925831,ITI,https://www.iteris.com/
1891,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1986-12-03,https://static.finnhub.io/logo/9e82df7e-80e0-11ea-8147-00000000092a.png,273.1128,Investors Title Co,19199682200,1.892411,ITIC,https://www.invtitle.com/
1892,,,,,,,,,,,,
1893,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2020-07-24,,851.5876,Iteos Therapeutics Inc,18572044583,35.044758,ITOS,
1894,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1993-11-04,https://static.finnhub.io/logo/ab0c5874-80e0-11ea-b0db-00000000092a.png,2922.488,Itron Inc,15099249900,40.332428,ITRI,http://www.itron.com
1895,IE,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2018-05-25,https://static.finnhub.io/logo/07a8555c-80db-11ea-ac98-00000000092a.png,11.1569,Iterum Therapeutics PLC,8722256077,21.239093,ITRM,http://www.iterumtx.com
1896,IL,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1998-05-01,,332.6469,Ituran Location and Control Ltd,97236533515,23.475431,ITRN,http://www.ituran.co.il
1897,,,,,,,,,,,,
1898,,,,,,,,,,,,
1899,,,,,,,,,,,,
1900,,,,,,,,,,,,
1901,,,,,,,,,,,,
1902,,,,,,,,,,,,
1903,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1995-11-21,https://static.finnhub.io/logo/ab7e31fe-80e0-11ea-ac4f-00000000092a.png,135.4297,Intevac Inc,14089869888,23.635197,IVAC,http://www.intevac.com/
1904,,,,,,,,,,,,
1905,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2010-11-12,https://static.finnhub.io/logo/a0edaa64-80d3-11ea-9fb1-00000000092a.png,39.70478,IZEA Worldwide Inc,14076746911,48.41456,IZEA,https://izea.com/
1906,US,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",1992-03-05,,1989.071,Jack in the Box Inc,16195712121,22.677817,JACK,http://www.jackintheboxinc.com/
1907,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2015-05-13,https://static.finnhub.io/logo/731682c8-80d0-11ea-bc8b-00000000092a.png,14.85551,Jaguar Health Inc,14158965081,80.570958,JAGX,https://jaguar.health/
1908,US,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,1996-05-02,https://static.finnhub.io/logo/fc6bb00a-80e0-11ea-9485-00000000092a.png,18.46297,JAKKS Pacific Inc,14242689444,4.24436,JAKK,http://www.jakks.com/
1909,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2020-07-22,,3850.945,Jamf Holding Corp,16126056625,116.448284,JAMF,
1910,US,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2006-02-22,https://static.finnhub.io/logo/a12e95de-80df-11ea-bf3b-00000000092a.png,8.43622,Janone Inc,17029975968,1.829982,JAN,https://www.arcainc.com/
1911,IE,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2012-01-18,https://static.finnhub.io/logo/25492d22-80e1-11ea-ac16-00000000092a.png,8333.214,Jazz Pharmaceuticals PLC,35316347800,55.458631,JAZZ,https://www.jazzpharma.com/
1912,US,USD,NASDAQ NMS - GLOBAL MARKET,Road & Rail,1983-01-01,https://static.finnhub.io/logo/23ef30d0-80e1-11ea-8c39-00000000092a.png,13607.27,J B Hunt Transport Services Inc,14798200000,105.679,JBHT,http://www.jbhunt.com
1913,US,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,2002-04-12,https://static.finnhub.io/logo/17207ef6-826b-11ea-87b7-00000000092a.png,3658.679,JetBlue Airways Corp,17182867900,272,JBLU,https://www.jetblue.com/
1914,US,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,1991-12-04,https://static.finnhub.io/logo/f7aafb9a-80e0-11ea-a58f-00000000092a.png,672.6936,John B Sanfilippo & Son Inc,18472891800,11.419637,JBSS,https://www.jbssinc.com/
1915,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1982-09-16,https://static.finnhub.io/logo/fa7cf924-80e0-11ea-afc8-00000000092a.png,3338.164,j2 Global Inc,13238609200,47.60645,JCOM,https://www.j2global.com/
1916,US,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1981-11-19,,37.70623,Communications Systems Inc,19529961674,9.356385,JCS,http://www.commsystems.com
1917,US,USD,NASDAQ NMS - GLOBAL MARKET,Building,1996-04-12,,38.42959,Jewett-Cameron Trading Company Ltd,15036470110,3.481162,JCTCF,https://www.jewettcameron.com
1918,,,,,,,,,,,,
1919,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Financial Services,2019-05-10,,166.3422,Jiayin Group Inc,862160828732,216.1,JFIN,http://www.jiayinfintech.cn/
1920,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Media,2019-08-15,,0,9F Inc,861085276996,0,JFU,
1921,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Technology,2018-07-26,,215.7704,Aurora Mobile Ltd,8675583881462,77.106227,JG,https://www.jiguang.cn/
1922,US,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,1986-02-04,https://static.finnhub.io/logo/4f8692be-80e0-11ea-87e3-00000000092a.png,2588.413,J & J Snack Foods Corp,16096659533,18.894908,JJSF,http://jjsnack.com/
1923,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1985-11-21,https://static.finnhub.io/logo/7b82e7c6-80e0-11ea-a6f5-00000000092a.png,12083.23,Jack Henry & Associates Inc,14172356652,76.3264,JKHY,https://www.jackhenry.com
1924,,,,,,,,,,,,
1925,,,,,,,,,,,,
1926,,,,,,,,,,,,
1927,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-01-26,https://static.finnhub.io/logo/dcaedc94-80db-11ea-bcf8-00000000092a.png,324.6967,Jounce Therapeutics Inc,18572593840,34.214618,JNCE,http://jouncetx.com/
1928,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Professional Services,2004-09-30,https://static.finnhub.io/logo/1c8d5a24-80e0-11ea-994d-00000000092a.png,4807.709,51job Inc,862161601888,67.159498,JOBS,http://www.51job.com
1929,,,,,,,,,,,,
1930,US,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,1987-10-09,,870.6207,Johnson Outdoors Inc,12626316600,10.084799,JOUT,https://www.johnsonoutdoors.com/
1931,CN,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2004-10-15,,24.19982,China Finance Online Co Ltd,861058325288,122.098,JRJC,http://www.chinafinanceonline.com
1932,US,USD,NASDAQ NMS - GLOBAL MARKET,"Textiles, Apparel & Luxury Goods",2018-05-04,,54.92625,Jerash Holdings (US) Inc,12125759085,11.325,JRSH,http://www.jerashholdings.com/
1933,BM,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2014-12-12,https://static.finnhub.io/logo/e707d362-81b6-11ea-a11d-00000000092a.png,1687.146,James River Group Holdings Ltd,14412784580,30.553178,JRVR,http://www.jrgh.net/
1934,,,,,,,,,,,,
1935,,,,,,,,,,,,
1936,,,,,,,,,,,,
1937,US,,NASDAQ NMS - GLOBAL MARKET,Consumer products,2020-10-22,,0,Jupiter Wellness Inc,15613250482,0,JUPW,
1938,,,,,,,,,,,,
1939,US,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2005-05-03,https://static.finnhub.io/logo/58b17070-80df-11ea-8525-00000000092a.png,20.43951,Coffee Holding Co Inc,17188320800,5.569349,JVA,http://www.coffeeholding.com/
1940,,,,,,,,,,,,
1941,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-11-11,https://static.finnhub.io/logo/89b28eae-80d0-11ea-835b-00000000092a.png,265.8879,Joint Corp,14802455960,14.026841,JYNT,https://www.thejoint.com/
1942,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2017-07-20,https://static.finnhub.io/logo/a1ca1026-80db-11ea-8f0a-00000000092a.png,434.464,Kala Pharmaceuticals Inc,17819965252,56.059865,KALA,http://kalarx.com/
1943,US,USD,NASDAQ NMS - GLOBAL MARKET,Metals & Mining,1991-07-11,https://static.finnhub.io/logo/9ed27e4a-80e0-11ea-8d12-00000000092a.png,1010.714,Kaiser Aluminum Corp,19496141740,15.812169,KALU,https://www.kaiseraluminum.com/
1944,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-04-09,https://static.finnhub.io/logo/c020b902-80d1-11ea-be59-00000000092a.png,272.9112,Kalvista Pharmaceuticals Inc,18579990075,17.907559,KALV,http://www.kalvista.com/
1945,US,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,1976-09-01,,402.6393,Kimball International Inc,18124821600,36.973309,KBAL,https://www.kimballinternational.com/
1946,US,,NASDAQ NMS - GLOBAL MARKET,Media,2020-08-11,,0,Kubient Inc,18004099456,0,KBNT,http://kubient.com/
1947,,,,,,,,,,,,
1948,CN,USD,NASDAQ NMS - GLOBAL MARKET,"Textiles, Apparel & Luxury Goods",2012-10-26,,8.44763,KBS Fashion Group Ltd,8659588896198,2.591299,KBSF,http://www.kbsfashion.com/
1949,,,,,,,,,,,,
1950,,,,,,,,,,,,
1951,,,,,,,,,,,,
1952,,,,,,,,,,,,
1953,,,,,,,,,,,,
1954,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Technology,2020-05-04,,6456.549,Kingsoft Cloud Holdings Ltd,861062927777,3146.466494,KC,https://www.ksyun.com/
1955,,,,,,,,,,,,
1956,US,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,2016-07-27,https://static.finnhub.io/logo/68ebeb24-80d4-11ea-a07f-00000000092a.png,585.2888,Kadmon Holdings Inc,12123086000,171.137067,KDMN,http://kadmon.com/
1957,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-04-15,https://static.finnhub.io/logo/12591080-81b9-11ea-b69a-00000000092a.png,0,Chinook Therapeutics Inc,15108484400,0,KDNY,http://www.aduro.com/
1958,US,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,2008-04-28,https://static.finnhub.io/logo/b3f57f12-80fb-11ea-ac31-00000000092a.png,41104.2,Keurig Dr Pepper Inc,17814187000,1407.196228,KDP,https://www.drpeppersnapplegroup.com/
1959,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2014-10-20,https://static.finnhub.io/logo/a90460ca-80d0-11ea-8f39-00000000092a.png,317.3083,Kimball Electronics Inc,18126344000,25.143289,KE,https://www.kimballelectronics.com/
1960,US,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,1980-03-17,https://static.finnhub.io/logo/dfd71be8-826a-11ea-bdfd-00000000092a.png,771.7917,Kelly Services Inc,12483624444,39.541208,KELYA,http://www.kellyservices.com/
1961,,,,,,,,,,,,
1962,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1980-03-17,https://static.finnhub.io/logo/7d07d662-80e0-11ea-b271-00000000092a.png,23.33699,Kewaunee Scientific Corp,17048737202,2.75851,KEQU,http://www.kewaunee.com/
1963,US,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,2018-02-21,,55.36596,Akerna Corp,18889326537,13.258707,KERN,
1964,,,,,,,,,,,,
1965,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2005-03-03,,51.57634,Kentucky First Federal Bancorp,16064363860,8.252215,KFFB,
1966,US,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,1995-08-15,https://static.finnhub.io/logo/a3c8a5d2-80e0-11ea-b202-00000000092a.png,838.8317,Kforce Inc,18135525000,21.947455,KFRC,https://www.kforce.com/
1967,US,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2015-07-06,,38352.29,Kraft Heinz Co,14124565700,1222.578592,KHC,https://www.kraftheinzcompany.com/
1968,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2017-10-12,,958.4973,OrthoPediatrics Corp,15742686379,19.549201,KIDS,http://www.orthopediatrics.com/
1969,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2013-12-12,https://static.finnhub.io/logo/f74f6862-80ce-11ea-99d3-00000000092a.png,159.8358,Kindred Biosciences Inc,16507017901,39.368423,KIN,https://www.kindredbio.com/
1970,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1994-04-11,https://static.finnhub.io/logo/8a3c7650-826a-11ea-af2f-00000000092a.png,64.34216,Kingstone Companies Inc,15163747600,10.670342,KINS,http://www.kingstonecompanies.com/
1971,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2002-07-11,https://static.finnhub.io/logo/7bf94a22-80e0-11ea-8e6a-00000000092a.png,168.1276,Kirkland's Inc,16158724800,14.248104,KIRK,http://www.kirklands.com/
1972,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1980-10-08,https://static.finnhub.io/logo/80f4b846-80e0-11ea-914f-00000000092a.png,31535.54,KLA Corp,14088753000,155.110638,KLAC,https://www.kla-tencor.com/
1973,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2019-02-28,https://static.finnhub.io/logo/83a8e7d0-80da-11ea-8697-00000000092a.png,247.76,Kaleido Biosciences Inc,16176749000,35.546629,KLDO,https://kaleido.com/
1974,SG,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1980-03-17,https://static.finnhub.io/logo/eb2f5764-826a-11ea-af4d-00000000092a.png,1664.117,Kulicke and Soffa Industries Inc,6568809600,61.840109,KLIC,https://www.kns.com/
1975,US,USD,NASDAQ NMS - GLOBAL MARKET,,2018-08-29,https://static.finnhub.io/logo/146e840a-81d5-11ea-a73e-00000000092a.png,37.05062,KLX Energy Services Holdings Inc,15613835100,8.4015,KLXE,https://www.klxenergy.com/
1976,IL,USD,TEL AVIV STOCK EXCHANGE,Biotechnology,2005-08-01,https://static.finnhub.io/logo/8acb9df4-80f5-11ea-892c-00000000092a.png,1243.386,Kamada Ltd,97289406472,44.519768,KMDA.TA,http://www.kamada.com
1977,CN,USD,NASDAQ NMS - GLOBAL MARKET,Auto Components,2007-07-06,https://static.finnhub.io/logo/a1ffc040-80e0-11ea-9c9d-00000000092a.png,387.1194,Kandi Technologies Group Inc,8657982239856,54.600758,KNDI,http://en.kandivehicle.com/
1978,BM,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-05-24,https://static.finnhub.io/logo/0ac78e4a-80db-11ea-9823-00000000092a.png,1273.314,Kiniksa Pharmaceuticals Ltd,7814399100,67.873886,KNSA,http://www.kiniksa.com/
1979,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2016-07-28,,4768.866,Kinsale Capital Group Inc,18042891300,22.573443,KNSL,http://www.kinsalecapitalgroup.com/
1980,,,,,,,,,,,,
1981,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-10-04,https://static.finnhub.io/logo/c9c3d406-80da-11ea-a1c0-00000000092a.png,4320.545,Kodiak Sciences Inc,16502810850,44.712259,KOD,https://kodiak.com/
1982,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1992-04-15,https://static.finnhub.io/logo/a09abd3a-80e0-11ea-bcb2-00000000092a.png,115.5497,Kopin Corp,15088705959,84.963042,KOPN,http://www.kopin.com/
1983,,,,,,,,,,,,
1984,US,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,1980-03-17,https://static.finnhub.io/logo/9bf5e198-80e0-11ea-b651-00000000092a.png,16.01887,Koss Corp,14149645000,7.404831,KOSS,https://www.koss.com/
1985,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2013-11-06,https://static.finnhub.io/logo/b5b6813e-80ce-11ea-b0d8-00000000092a.png,1158.016,Karyopharm Therapeutics Inc,16176580600,73.478203,KPTI,https://karyopharm.com/
1986,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-10-16,,0,Kiromic Biopharma Inc,18329684888,0,KRBP,https://kiromic.com/
1987,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Media,2019-11-07,https://static.finnhub.io/logo/089a6d92-80da-11ea-8551-00000000092a.png,104.9496,36kr Holdings Inc,861058254106,937.35852,KRKR,https://36kr.com/
1988,,,,,,,,,,,,
1989,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1993-10-27,,285.4122,Repro Med Systems Inc,18454692042,43.90957,KRMD,http://www.repro-med.com/
1990,IL,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,2015-04-02,https://static.finnhub.io/logo/a7814ccc-80d1-11ea-b45f-00000000092a.png,2915.232,Kornit Digital Ltd,97239085800,43.329843,KRNT,http://www.kornit.com
1991,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2005-02-24,,837.8792,Kearny Financial Corp,19732444500,89.517003,KRNY,https://www.kearnybank.com/Corporate-Profile.aspx
1992,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-10-09,,0,Kronos Bio Inc,12128717920,0,KRON,https://kronosbio.com/
1993,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-04-08,,1087.502,Keros Therapeutics Inc,16175138774,20.172546,KROS,https://www.kerostx.com/
1994,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2019-06-28,https://static.finnhub.io/logo/535983b8-80da-11ea-937e-00000000092a.png,2149.767,Karuna Therapeutics Inc,18574492244,26.615908,KRTX,https://karunatx.com/
1995,US,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2019-08-01,https://static.finnhub.io/logo/851a3b24-80d9-11ea-9a3c-00000000092a.png,126.5479,Kura Sushi USA Inc,19497481786,8.341984,KRUS,https://kurausa.com/
1996,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-09-20,https://static.finnhub.io/logo/831cbec0-80db-11ea-a86c-00000000092a.png,946.8245,Krystal Biotech Inc,14125865830,19.664059,KRYS,https://www.krystalbio.com/
1997,RU,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-08-06,,0,Kismet Acquisition One Corp,74997552134,0,KSMT,
1998,,,,,,,,,,,,
1999,,,,,,,,,,,,
2000,US,,NASDAQ NMS - GLOBAL MARKET,Retail,1986-07-24,,0,Kaspien Holdings Inc,15184521242,0,KSPN,https://www.kaspien.com/
2001,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1983-06-23,https://static.finnhub.io/logo/d697627e-80e0-11ea-b1a0-00000000092a.png,97.4827,Key Tronic Corp,15099288000,10.75968,KTCC,http://www.keytronic.com/
2002,US,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,1999-11-05,https://static.finnhub.io/logo/e197d1d2-80e0-11ea-a4bb-00000000092a.png,2650.72,Kratos Defense and Security Solutions Inc,18588127300,122.71851,KTOS,http://www.kratosdefense.com/
2003,,,,,,,,,,,,
2004,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2016-07-12,,0,Kintara Therapeutics Inc,18583504364,0,KTRA,https://www.kintara.com/
2005,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-11-05,https://static.finnhub.io/logo/14a17742-80d3-11ea-8d68-00000000092a.png,1683.99,Kura Oncology Inc,18585008800,56.283079,KURA,https://www.kuraoncology.com/
2006,US,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1996-04-02,https://static.finnhub.io/logo/db9893a6-80e0-11ea-92af-00000000092a.png,164.9785,KVH Industries Inc,14018473327,18.010758,KVHI,https://www.kvh.com/
2007,CN,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2017-10-26,,299.2994,Kaixin Auto Holdings,861084481818,60.46452,KXIN,http://ir.kaixin.com/
2008,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-08-21,,0,Kymera Therapeutics Inc,18572855300,0,KYMR,
2009,,,,,,,,,,,,
2010,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-06-21,https://static.finnhub.io/logo/f8d1d254-80da-11ea-a973-00000000092a.png,266.8988,Kezar Life Sciences Inc,16508225600,46.256284,KZR,http://kezarlifesciences.com/
